name,display_name,user_id,bio,followers_count,following_count,acct_created,location
sarahljaffe,Sarah Jaffe,15275677,"Fellow @NationInstitute. Book, Necessary Trouble @NationBooks. Labor journo before it was cool. Co-host #belabored podcast @Dissentmag. Not a musician.",40874,1042,2008-06-30 03:13:50,new york
maddow,Rachel Maddow MSNBC,16129920,I see political people... (Retweets do not imply endorsement.),8908274,2796,2008-09-04 15:02:12,"New York, NY USA"
BuzzFeed,BuzzFeed,5695632,"Introducing Social Sabotage, an awkward party game from BuzzFeed! Get yours NOW: https://t.co/NLqxAi6Ews",6337489,3124,2007-05-01 21:40:03,New York
RepGeneGreen,Rep. Gene Green,111635527,Proudly serving the 29th Congressional District of Texas | Ranking Member of @EnergyCommerce Subcommittee on Health | Proud @UHouston Alum,17368,603,2010-02-05 16:37:13,"Houston, TX"
AdamSerwer,Adam Serwer 🍝,16326882,"Senior Editor, @TheAtlantic. My jokes aren't funny. adam@theatlantic.com adamserwer@protonmail.com",119331,1628,2008-09-17 12:10:49,"ÜT: 38.908339,-77.040837"
RepRaskin,Rep. Jamie Raskin,806906355214852096,"Proudly serving MD's 8th District. Senior Whip, Judiciary Vice Ranking Member. https://t.co/EkyEyszJWc",22883,4381,2016-12-08 17:00:41,Maryland's 8th District
chuckschumer,Chuck Schumer,1872999342,"Campaign account for Senator Chuck Schumer, D-NY Fighting hard for the middle class - father, husband, Giants & Yankees fan",18796,55,2013-09-16 21:08:18,
HeidiHeitkamp,Heidi Heitkamp,460376288,"U.S. Senator fighting for all North Dakotans. Former ND Attorney General. Wife, mother & sister. Breast cancer survivor, redhead & Pilates enthusiast. #HH4ND",5388,170,2012-01-10 17:57:11,North Dakota
funder,Scott Dworkin,14247236,Co-Founder @TheDemCoalition. #AMJoy on MSNBC Contributor. I help lead #TheResistance. Obama Alum. Dem Strategist. I helped uncover the #TrumpRussia scandal.,277837,38954,2008-03-28 21:38:52,
repblumenauer,Earl Blumenauer,15954997,Congressman,51119,204,2008-08-23 06:38:46,"Portland, OR"
Menendez4NJ,Menendez for NJ,407039290,"Senator Bob Menendez is fighting for New Jersey's middle class. Tweets are from Team Menendez unless signed with ""-Bob""",13104,9467,2011-11-07 15:08:13,
JacksonLeeTX18,Sheila Jackson Lee,80612021,"Official Twitter account for Congresswoman Sheila Jackson Lee, Representing Texas' 18th Congressional District in the U.S. House of Representatives.",50891,2232,2009-10-07 16:13:13,"Houston, TX"
RepLawrence,Brenda Lawrence,2863006655,"Congresswoman for Michigan's 14th District: Detroit, Southfield, Oakland and Wayne Counties. Instagram: Repbrendalawrence, Facebook: Rep.BLawrence",9884,1115,2014-11-05 18:46:39,"Washington, DC"
RepCheri,Rep. Cheri Bustos,1092979962,Serving Illinois' 17th District. Wife & mother of 3 sons. Athlete. Former reporter. Fighting for #ABetterDeal. Co-Chair of DPCC. Facebook & Snapchat: RepCheri.,27648,3918,2013-01-15 19:15:03,"Illinois & Washington, D.C."
RepValDemings,Rep. Val Demings,798973032362606600,U.S. Representative Florida's 10th Congressional District. Public Servant. Former Orlando Police Chief. Christian. Wife. Mother. Grandmother. Harley Enthusiast.,5851,289,2016-11-16 19:36:29,"Washington, DC I Orlando, FL"
CongressmanRuiz,Raul Ruiz,1089859058,Emergency room doctor and public servant. Proudly serving California's 36th Congressional District.,19753,3,2013-01-14 18:58:43,
donnabrazile,Donna Brazile,60919240,"Fellow, Shorenstein Center, Harvard's Kennedy School. Former Chair, Democratic National Committee (DNC).",656960,3635,2009-07-28 14:36:39,"Washington, DC"
SenateDems,Senate Democrats,73238146,News from leadership staff of Senate Democrats.,693380,2393,2009-09-10 22:26:03,"Washington, DC"
jahimes,Jim Himes,31611298,Connecticut Congressman. Reader. Runner. Swimmer. And I make maple syrup.,62923,411,2009-04-16 02:38:33,CT and DC
JeffMerkley,Jeff Merkley,223166587,Senator Jeff Merkley puts Oregon's priorities first. Official Campaign account for Jeff Merkley for Oregon. Tweets by Jeff are signed -JM.,33166,7700,2010-12-05 16:03:18,
CoryBooker,Cory Booker,15808765,U.S. Senator from New Jersey,3720833,93461,2008-08-11 14:41:16,"Newark, NJ"
TheAdvocateMag,The Advocate,21692297,The World's Leading #LGBT #News Source,256306,956,2009-02-23 20:52:12,"Los Angeles, CA"
voxdotcom,Vox,2347049341,Understand the news.,678301,240,2014-02-16 15:46:00,
JoeBiden,Joe Biden,939091,"Represented Delaware in the Senate for 36 years, 47th Vice President of the United States, husband to Jill, proud father and grandfather.",2609760,22,2007-03-11 17:51:24,"Washington, D.C."
SenatorBarb,Barbara Mikulski,132278386,U.S. Senator for Maryland,59318,241,2010-04-12 20:06:38,"Baltimore, MD/Washington DC"
RepDennyHeck,Denny Heck,1068499286,"Proudly representing #WA10 in U.S. Congress. Husband, (gran)dad, @GonzagaBulldogs fan & #12thMan.  Serves on House Intel (#FollowtheFacts) & @FSCDems.",19397,1778,2013-01-07 14:55:36,"South Puget Sound, WA"
RepJuanVargas,Rep. Juan Vargas,1260172386,"Official Twitter account of Rep. Vargas, representing southern San Diego County, all of Imperial County and California's entire U.S.-Mexico border. #CA51",16112,173,2013-03-11 19:04:01,"SD/Imperial Counties, CA"
DonaldNorcross,Donald Norcross,3122099613,Representing New Jersey's 1st Congressional District in the United States House of Representatives,9218,1119,2015-03-27 20:08:34,
RepRubenGallego,Ruben Gallego,2966570782,Proud representative of Arizona's 7th Congressional District,74740,2673,2015-01-07 19:31:08,"Phoenix, AZ"
owillis,Oliver Willis,3497941,Senior Writer @Shareblue. Previously @mmfa. These are my opinions. I dispense pep talks + tongue lashings. https://t.co/q7JMFdCl9l,98147,5048,2007-04-05 07:03:07,"Takoma Park, MD"
RepDwightEvans,Dwight Evans,90639372,Representing the 2nd Congressional District in PA. Making Ideas Matter since 1980.  Connect on Facebook: https://t.co/xMYIke63lr,10106,2414,2009-11-17 14:25:20,Phila and Montgomery County
SenatorShaheen,Sen. Jeanne Shaheen,109287731,Proud Granite Stater serving New Hampshire in the US Senate. Former Governor. Mother & Grandmother. Frequent Flyer. Pats & Red Sox Fan. Outdoor enthusiast.,81881,5520,2010-01-28 15:22:44,"Washington, DC"
SenBennetCO,Michael F. Bennet,224285242,U.S. Senator for Colorado,188195,310,2010-12-08 16:29:29,Colorado
RepDeSaulnier,Mark DeSaulnier,2968007206,Honored to represent California's 11th Congressional District. Member of: @transportdems @edworkforcedems @oversightdems,11445,599,2015-01-08 15:32:13,"Concord, CA"
NydiaVelazquez,Rep. Nydia Velazquez,164369297,Represents New York's 7th Congressional District in the U.S. House of Representatives.  Top Democrat on House Small Business Committee. Follow us  @HouseSBCDems,36737,3774,2010-07-08 18:18:20,NYC and DC
democracynow,Democracy Now!,16935292,"Independent, daily global news hour anchored by Amy Goodman & Juan González. Stream M-F 8AM ET https://t.co/qj9euWzTVH. Support independent media—Donate today!",628750,6089,2008-10-23 20:47:35,"New York, NY"
RepMaxineWaters,Maxine Waters,36686040,Proudly serving the people of California's 43rd District in Congress. Ranking Member of the House Financial Services Committee (@FSCDems).,647657,654,2009-04-30 15:17:45,"Los Angeles/Washington, D.C."
JoeManchinWV,Joe Manchin,113355380,"Official Twitter of Manchin for WV.  Account is run by campaign staff, tweets from the Senator are signed - JM.",4324,32,2010-02-11 14:02:47,"West Virginia, USA"
USRepKCastor,US Rep Kathy Castor,1880674038,Tampa Bay's Congresswoman 🇺🇸,11991,3065,2013-09-18 20:03:57,
HuffPost,HuffPost,14511951,Know what's real.,11244312,5697,2008-04-24 14:07:28,
ACLU,ACLU,13393052,"The American Civil Liberties Union is a nonprofit, nonpartisan, legal and advocacy organization devoted to protecting the rights of everyone in America.",1410300,5793,2008-02-12 16:27:34,All 50 states
RepBeatty,Joyce Beatty,1531521632,"Official Twitter account for Congresswoman Joyce Beatty, representing Ohio's Third Congressional District in the U.S. House of Representatives.",23042,1647,2013-06-19 17:47:09,Ohio's Third District
RepJimCosta,Rep. Jim Costa,245451804,Costa represents California's 16th District. He serves on the Agriculture & Natural Resources Committees. This account is for official use only.,14529,534,2011-01-31 18:42:23,
SenatorReid,Senator Harry Reid,16789970,Former Senator from the great state of Nevada.,457310,161,2008-10-15 19:42:08,"Searchlight, NV"
DWStweets,D Wasserman Schultz,115979444,"Congresswoman Debbie Wasserman Schultz of Florida's 23rd District. Chair of The Democratic National Committee (2011-2016). Mom, wife, FL Gator.",379068,859,2010-02-20 17:35:01,Florida and Washington
RepSarbanes,Rep. John Sarbanes,364415553,Representing Maryland’s 3rd District. Chair of the Democracy Reform Task Force. Fighting to put people's interests ahead of special interests.,16243,501,2011-08-29 18:44:47,Maryland
TB_Times,Tampa Bay Times,14304462,Tampa Bay Times is Florida's largest and best newspaper. Download the free app: http://t.co/UDKOYHBDk5,242835,4976,2008-04-04 17:14:50,"St. Petersburg, Florida"
AlterNet,AlterNet,18851248,AlterNet is a progressive news magazine and online community http://t.co/f4LPGamU,139404,16780,2009-01-10 23:59:55,
RepLujanGrisham,MichelleLujanGrisham,1061385474,"Proudly serving New Mexico's 1st Congressional District. Serving on House Agriculture, Budget and Oversight & Government Reform Committees.",23811,526,2013-01-04 20:46:03,"Albuquerque, NM"
RepMcEachin,Rep. Donald McEachin,816181091673448448,"Father, husband & Progressive Democrat in Congress. Proudly representing VA’s Fighting 4th Congressional District. Member of @HASCDemocrats & @NRDems.",4160,1127,2017-01-03 07:15:10,
rosadelauro,Rosa DeLauro,140519774,"Proud to represent CT's 3rd CD. Italian-American, New Haven native, fierce advocate for a strong middle class & those in need. Tweets from Rosa are signed -Rosa",32728,2607,2010-05-05 18:11:32,"New Haven, CT"
RepKihuen,Rep. Ruben J. Kihuen,816282029276938240,"Serving the 4th Congressional District of Nevada. Member of @FSCDems, @HispanicCaucus, & @HouseNewDems. First DREAMer to serve in Congress. #NV04 #VegasStrong",10156,145,2017-01-03 13:56:16,"Las Vegas, NV"
BradSherman,Rep. Brad Sherman,30216513,Proudly serving California's San Fernando Valley in the U.S. Congress. Admission: Some tweets are prepared by my staff on my behalf. RTs are not an endorsement.,35639,570,2009-04-10 13:38:03,"Sherman Oaks, CA"
timkaine,Tim Kaine,172858784,"Husband to Anne, father of 3. U.S. Senator from Virginia. In my free time, I’m either outdoors, reading, or jamming on the harmonica.",889077,755,2010-07-30 20:00:32,"Richmond, VA"
RepSusanDavis,Rep. Susan Davis,432771620,Proudly representing the 53rd Congressional District of California. Serves on Armed Services and Ed & Workforce Committees,16384,153,2011-12-09 19:22:25,
RepTerriSewell,Rep. Terri A. Sewell,381152398,Proud to represent the 7th Congressional District of Alabama https://t.co/xfWvIZSjrk,27126,3449,2011-09-27 20:47:50,"Washington, DC"
DorisMatsui,Rep. Doris Matsui,38254095,Representing California's 6th Congressional District - including the capital city of Sacramento. Member of the Energy and Commerce Committee.,28869,8280,2009-05-06 19:20:50,"Sacramento, CA"
SenatorCarper,Senator Tom Carper,249787913,"Husband, father, proud @USNavy veteran and former governor. U.S. Senator for Delaware and ranking member @EPWDems",74881,1275,2011-02-09 19:46:42,Delaware
SanfordBishop,"Sanford Bishop, Jr.",249410485,Proudly representing Georgia's 2nd Congressional District. Ranking Member of House Appropriations Subcommittee on Agriculture  https://t.co/gQh6pvYihy,15400,783,2011-02-09 00:23:10,Georgia 2nd CD & Washington DC
ezraklein,Ezra Klein,18622869,"Founder and editor-at-large, https://t.co/5gESirESRH. Come work with us! https://t.co/VhALOi3yKC",2284547,1111,2009-01-05 04:02:29,DC
RepJayapal,Rep. Pramila Jayapal,815733290955112448,"Proudly serving WA's 7th District. First Vice Chair @USProgressives, Senior Whip, Budget Vice Ranking. https://t.co/d22w0B7Khj",37314,2139,2017-01-02 01:35:46,"Seattle, WA"
RepCarbajal,Rep. Salud Carbajal,816157667882373120,"Father, husband, & veteran proudly representing California’s 24th District. Working to protect the environment, improve our economy, and support our veterans.",4739,600,2017-01-03 05:42:06,
CREDOMobile,CREDO Mobile,14630443,Turning ordinary action into extraordinary change.,29058,2395,2008-05-02 20:11:24,
SaraJBenincasa,Sara Benincasa,15194242,"I write, I act, mostly I write!",63353,22441,2008-06-22 02:00:30,"Los Angeles, CA"
jonathanchait,Jonathan Chait,50446226,Writer for New York magazine. jbchait@gmail.com. Notifications turned off.,145568,347,2009-06-24 21:26:30,"Washington, D.C."
lsarsour,Linda Sarsour,27187343,"Palestinian-American-Muslim, born and raised Brooklyn, organizer, civil rights activist, National Co-Chair of @womensmarch",247816,2650,2009-03-28 05:42:36,"Brooklyn, NY"
RepCardenas,Rep. Tony Cárdenas,1222257180,Proud to represent California's 29th District - the San Fernando Valley - in U.S. Congress. Member of @HouseCommerce; Democratic Assistant Whip.,17208,1397,2013-02-26 16:12:35,"San Fernando Valley, CA"
SenCoonsOffice,Office of Sen. Coons,435500714,"News releases, blog posts, new videos, transcripts and other resources from the office of U.S. Senator @ChrisCoons of Delaware.",6474,106,2011-12-13 04:02:30,Delaware & Washington
RepSinema,Kyrsten Sinema,1080844782,"Official twitter feed of U.S. Congresswoman Kyrsten Sinema, serving Arizona's 9th District.",25665,759,2013-01-11 20:31:03,
RepDelBene,Rep. Suzan DelBene,995193054,U.S. Congresswoman representing Washington's 1st Congressional District (#WA01),22236,1827,2012-12-07 14:40:48,
gracenapolitano,Rep.Grace Napolitano,161411080,Congresswoman from California's 32nd Congressional District in the US House of Representatives,27474,499,2010-06-30 19:48:06,"El Monte, CA"
louiseslaughter,Louise Slaughter,63169388,"Honored to serve the people of Rochester and Monroe County, NY. Only microbiologist in Congress and Ranking Member of the House Committee on Rules.",24186,1436,2009-08-05 15:53:07,NY-25
SenSanders,Bernie Sanders,29442313,"Sen. Bernie Sanders is the longest serving independent in congressional history. Tweets ending in -B are from Bernie, and all others are from a staffer.",7173051,2044,2009-04-07 13:02:35,Vermont/DC
DickDurbin,Dick Durbin,308794407,U.S. Senator for Illinois,9250,1156,2011-06-01 00:54:26,
TomCarperforDE,Tom Carper,381577682,"Senator for Delaware. Father, husband, proud veteran of the U.S. Navy. Detroit @tigers fan.",1613,390,2011-09-28 15:33:14,Delaware
joanwalsh,Joan Walsh,1106501,"National Affairs Correspondent for The Nation; headed to @CNN; author, What's the Matter With White People?",307131,2592,2007-03-13 18:38:05,"New York, NY"
RepSheaPorter,Rep. Shea-Porter,126171100,Proudly serving New Hampshire's First District in the U.S. House of Representatives. https://t.co/fHOFp4xW,6068,460,2010-03-25 01:42:47,
SenSchumer,Chuck Schumer,17494010,Official account of Senator Chuck Schumer - New York’s Senator RT≠endorsement,1274824,26360,2008-11-19 20:10:20,"New York, NY"
ChrisCoons,Senator Chris Coons,15324851,"Father, husband, U.S. Senator from Delaware",83237,2243,2008-07-05 11:17:54,"Wilmington, DE"
theGrio,theGrio.com,38228095,TheGrio is a community devoted to perspectives that affect and reflect the African-American community. ✊🏽✊🏾✊🏿,92355,2940,2009-05-06 17:22:30,New York
SchatzforHawaii,Team Schatz,1284467173,Follow this account to keep track of Senator Brian Schatz's campaign and to learn more about how you can help in your area!,1201,1794,2013-03-20 22:41:07,
TulsiPress,Rep. Tulsi Gabbard,1064206014,"Aloha - Official account of Rep Tulsi Gabbard (HI-02), managed by staff. (Use of TG's military rank, title, or photo do not imply Army or DoD endorsement.)",89759,1133,2013-01-05 22:57:50,
BennetForCO,Michael Bennet,45645232,"This is the official Twitter profile of Bennet for Colorado, Michael Bennet's U.S. Senate campaign. Tweets from Michael signed -MB",8362,1794,2009-06-08 19:21:51,Colorado
RepMikeQuigley,Mike Quigley,56864092,"#IL05 Congressman, House Appropriator, member of Intel Committee, amateur hockey player & hopeful Cubs fan http://t.co/zL9fkzy188  http://t.co/FMe57EKfsC",33761,2194,2009-07-15 00:10:43,"Chicago, IL; Washington, DC"
RepRickLarsen,Rep. Rick Larsen,404132211,"Born and raised in Arlington, Wash. Ranking Member, Aviation Subcommittee",16146,5175,2011-11-03 13:59:42,Washington's 2nd District
SenBillNelson,Bill Nelson,20597460,U.S. Sen. Bill Nelson is the senior senator from the state of Florida.,277260,101,2009-02-11 15:44:25,"Florida/ Washington, D.C."
RepLowenthal,Rep. Alan Lowenthal,1055730738,Proudly serving California's 47th Congressional District. http://t.co/pHmhAyCM6J,22771,3283,2013-01-02 18:11:33,"Long Beach, CA"
RepGonzalez,Rep.Vicente Gonzalez,818536152588238849,Proudly representing the 15th District of Texas in U.S. Congress   #TX15GettingItRight,1407,176,2017-01-09 19:13:21,
GKButterfield,G. K. Butterfield,432676344,"U. S. Representative, proudly serving North Carolina's 1st Congressional District. Follow my work in Washington and #NC01.",14667,631,2011-12-09 17:17:22,
BarackObama,Barack Obama,813286,"Dad, husband, President, citizen.",98453854,625750,2007-03-05 22:08:25,"Washington, DC"
RepAlLawsonJr,US Rep. Al Lawson Jr,818472418620608512,"This is the official twitter account for U.S. Rep. Al Lawson, Jr., FL-5",2192,721,2017-01-09 15:00:05,"Tallahassee, FL"
keithellison,Rep. Keith Ellison,14135426,"Member of Congress from Minnesota's Fifth District. Vice Chair & Labor Liason, @USProgressives. Host of We The Podcast. Subscribe here: https://t.co/NSnxwreA3H",355066,6661,2008-03-12 21:38:12,"Minneapolis — Washington, D.C."
RepAdamSmith,Rep. Adam Smith,58928690,Proudly serving Washington State's 9th District. Ranking Member of the House Armed Services Committee @HASCDemocrats,27016,1586,2009-07-21 21:31:55,Washington's 9th District
RepDWStweets,D. Wasserman Schultz,1140648348,U.S. Congresswoman proudly representing the people of Florida's 23rd District in our nation's capital.,12406,2335,2013-02-01 20:31:25,Weston & Washington
SenAngusKing,Senator Angus King,1068481578,News from the office of Independent U.S. Senator Angus King of Maine. Operated by the Press Team. Following/retweeting does not equal an endorsement.,177352,544,2013-01-07 14:52:27,
RepRichmond,Rep Cedric Richmond,267854863,Representing the 2nd Congressional District of Louisiana and the Who Dat Nation.  @OfficialCBC Chairman,23380,864,2011-03-17 17:30:45,
FrankPallone,Rep. Frank Pallone,31801993,"The official Twitter account of Congressman Frank Pallone, Jr. (D), of New Jersey's 6th district, Ranking Member of @EnergyCommerce Committee.",26413,2549,2009-04-16 13:51:56,#NJ
SenatorTester,Senator Jon Tester,515822213,Third-generation Montana farmer. Proud grandfather. Former school teacher. Flattop icon. Trumpet player. Montana's senior Senator.,102884,921,2012-03-05 20:13:29,Montana
chrisgeidner,Chris Geidner,22891564,"Legal Editor and Supreme Court Correspondent, @BuzzFeedNews. Lawyer. Gay. Law Dork. Buckeye. Sober. Recovery. DMs are open. Or: chris.geidner@buzzfeed.com",94149,4946,2009-03-05 06:48:00,"Washington, D.C."
andreagrimes,andrea christmasgrimes is here,4209511,producer @TraitorRadio / media crit @DameMagazine / bad advice @ESTBLSHMNT / bloody mary expert / abortion funder / texpat / andrea dot grimes at gmail,31700,3527,2007-04-11 16:55:31,"San Francisco, CA"
RepEsty,Elizabeth Esty,1060984272,"Mom, community advocate, and U.S. Representative for Connecticut's 5th Congressional District. This is the official account for my Congressional office.",21816,1395,2013-01-04 17:36:04,"Cheshire, CT"
RepJoeCourtney,Rep. Joe Courtney,85396297,"U.S. Congressman proudly fighting for the residents of Connecticut’s 2nd Congressional District. https://t.co/qNiLbsYBdJ, Instagram: repjoecourtney",21478,1957,2009-10-26 19:45:09,"Vernon, CT"
RepKathleenRice,Kathleen Rice,2970462034,U.S. Representative for #NY04 (Long Island). Former Nassau County DA. Tweets from Kathleen are signed -kr,27299,1048,2015-01-09 21:18:27,"Long Island, NY"
repdavidscott,David Scott,168673083,"Representing Georgia's 13th Congressional District including Cobb, Douglas, Fayette, Fulton, Clayton, and Henry Counties.",16163,1778,2010-07-20 14:10:32,Georgia
USProgressives,Progressive Caucus,246088673,This is the official account of the Congressional Progressive Caucus. Please note: RT does not equal endorsement. https://t.co/J5AjsyL2wJ,49139,948,2011-02-02 03:08:03,"Washington, D.C."
chelliepingree,Chellie Pingree,14984637,"Farmer, mother, Maine islander, Member of Congress, lover of root vegetables",21932,690,2008-06-02 20:29:56,Maine -- the best place to be!
CongressmanRaja,Raja Krishnamoorthi,814179031956488192,"Official Twitter account of Congressman   Raja Krishnamoorthi, representing Illinois' 8th Congressional District.",8942,1408,2016-12-28 18:39:42,"Schaumburg, IL"
BenCardinforMD,Ben Cardin,278094476,Working hard for Marylanders. This is the official campaign website for U.S. Senator Ben Cardin.,4048,387,2011-04-06 16:02:24,Maryland
jonfavs,Jon Favreau,130496027,"I used to write speeches now I host pods. @crookedmedia founder, @podsaveamerica host, @barackobama alum, @ebfavs husband, doodle dad",898885,1357,2010-04-07 13:10:43,"Los Angeles, CA"
MotherJones,Mother Jones,18510860,"Investigative journalism, politics, chart-tastic, sometimes sarcastic. Voted Magazine of the Year, 2017, by the National Association of Magazine Editors.",722370,0,2008-12-31 17:21:13,
IjeomaOluo,Ijeoma Oluo,427505253,Editor at Large: https://t.co/ig5deEIsmm.  Inquiries: Ijeoma@ijeomaoluo.com. Coloring Book: https://t.co/uDYo6qARvd Patreon: https://t.co/lNCakKYBZW,116380,823,2011-12-03 16:22:11,"Seattle, WA"
RepBarragan,Nanette D. Barragán,816833925456789505,Official account. Honored to represent California's 44th Congressional District #CA44. Member of the @HispanicCaucus @USProgressives @Dodgers fan.,5774,502,2017-01-05 02:29:18,"San Pedro, CA"
AlecMacGillis,Alec MacGillis,436925910,"Reporter @ProPublica. ""Like Leadbelly says, no use for the bourgeois towns."" alec.macgillis@propublica.org",54142,4748,2011-12-14 19:05:49,"Baltimore via Pittsfield, Mass"
SenDonnelly,Senator Joe Donnelly,216503958,U.S. Senator Joe Donnelly's communications staff,84954,216,2010-11-16 22:24:01,
intifada,Electronic Intifada,6721522,Palestine’s weapon of mass instruction.,104543,1,2007-06-10 20:26:28,Palestine
TPM,Talking Points Memo,14717197,"Breaking news and analysis from the TPM team. ""Oh, well, now there's a reliable source."" —Tom Price, ex-secretary of Health and Human Services.",270645,583,2008-05-09 19:46:43,NY & DC
SenCortezMasto,Senator Cortez Masto,811313565760163844,U.S. Senator from the great state of Nevada.,22839,465,2016-12-20 20:53:22,
repdinatitus,Dina Titus,122174004,Congresswoman proudly representing the First District of Nevada in the U.S. House of Representatives. https://t.co/g6tZzJD45q,28795,1824,2010-03-11 21:05:31,"Las Vegas, NV"
RepGregoryMeeks,Gregory Meeks,22812754,"Proudly serving the people of the 5th Congressional District of New York. For media inquiries, please contact jordan.morris@mail.house.gov",22534,754,2009-03-04 18:36:27,"Queens, New York"
SenGaryPeters,Senator Gary Peters,236511574,U.S. Senator proudly representing the state of Michigan.,103347,1143,2011-01-10 19:17:36,
RepBarbaraLee,Rep. Barbara Lee,248735463,"Progressive Democrat proudly representing the #EastBay CA-13 in Congress. Working to promote economic & racial justice, peace & human rights in the US & abroad.",167105,16407,2011-02-07 16:28:28,"Washington, DC and Oakland, CA"
hilaryr,Hilary Rosen,15097615,"Inside the Beltway looking out. A Democrat on CNN, mom with opinions- and interested in yours. I'm an optimist. I love music. Lots of it. @SKDKnick",339927,3210,2008-06-12 15:28:15,Wash.DC
AnthonyBrownMD4,Anthony G. Brown,1378000346,"Congressman for Maryland's 4th Congressional District, former Army Aviator, father and husband",6399,372,2013-04-24 21:06:33,"Mitchellville, MD"
RepBonnie,Bonnie WatsonColeman,2968451607,"Honored to serve the people of New Jersey's 12th CD. Wife, Mother, Grandmother. #NJ12. Co-Chair of @CBWGCaucus. Tweets from Bonnie signed -BWC.",10099,540,2015-01-08 20:18:16,New Jersey 
JimLangevin,Jim Langevin,18909919,Congressman for Rhode Island's   Second District,20263,4395,2009-01-12 18:36:58,"Warwick, RI and Washington, DC"
SandraFluke,Sandra Fluke,494583213,Social Justice Attorney                               standwithsandra[at]gmail[dot]com https://t.co/a8ZgJytD8Z,72137,2208,2012-02-17 01:49:15,"Los Angeles, CA"
KatrinaNation,Katrina vandenHeuvel,59159771,The Nation magazine Editor and Publisher,184173,42394,2009-07-22 15:47:11,New York
RepJohnLarson,Rep. John Larson,50452197,Member of Congress representing the First  District of Connecticut.,21877,459,2009-06-24 21:47:31,"Hartford, CT"
MSNBC,MSNBC,2836421,"The place for in-depth analysis, political commentary and informed perspectives. Questions? Tweet to @Farrashley. Find us on Snapchat: msnbc",1968495,558,2007-03-29 13:15:41,
RepThompson,Mike Thompson,303861808,Rep. Mike Thompson represents California's 5th Congressional District and chairs the House Gun Violence Prevention Task Force.,20517,191,2011-05-23 14:58:06,"St. Helena, CA"
repmarkpocan,Rep. Mark Pocan,1206227149,"Honored to serve the people of Wisconsin's Second District. Co-Chair, @USProgressives and @LGBTEqCaucus. Member of @AppropsDems",55731,5190,2013-02-21 22:59:04,"Madison, WI"
jonlovett,Jon Lovett,174110843,"Co-host of @podsaveamerica, host of Lovett or Leave It, founder of @crookedmedia, former presidential speechwriter. Mostly water.",480236,1189,2010-08-03 03:41:01,
HRC,HumanRightsCampaign,19608297,The Human Rights Campaign is America’s largest civil rights organization fighting every day for a world where #LGBTQ people are treated #EqualEverywhere.,820183,163924,2009-01-27 18:55:38,"Washington, DC"
irin,Irin Carmon,20800328,"Co-author of NYT bestselling book NOTORIOUS RBG. Contributing writer, @postoutlook. How to pronounce my name: https://t.co/gA7icfYZge",58490,2446,2009-02-13 19:55:34,NYC
RepMcGovern,Jim McGovern,242426145,Proudly representing the people of the 2nd District of Massachusetts.,35275,508,2011-01-24 19:18:36,Massachusetts
TheDemCoalition,Democratic Coalition,713839291210792960,"The nation's largest grassroots Resistance organization. Created: #BoycottTrump app, https://t.co/2HBtkB6gCH, https://t.co/2xaMpbS5M9,  https://t.co/B07l7iMEEt",128334,16072,2016-03-26 21:25:24,"New York, USA"
sethmoulton,Seth Moulton,248495200,Congressman for #MA6. Let's bring a new generation of leadership to Washington.  All Tweets are my own.,120672,2089,2011-02-07 03:35:59,"Salem, MA"
SenSherrodBrown,Sherrod Brown,43910797,Office of United States Senator Sherrod Brown. Proud to serve Ohio. Tweets from Sherrod signed -SB.,328668,202,2009-06-01 16:07:45,"Cleveland, OH"
RepStephMurphy,Rep Stephanie Murphy,796183515998068736,U.S. Congresswoman Stephanie Murphy - fighting for progress and proudly representing Seminole & Orange Counties in the U.S. House of Representatives. #FL07,11590,468,2016-11-09 02:51:57,"Winter Park, FL"
nikiinthehouse,Niki Tsongas,242892689,Proudly representing the families of the Massachusetts 3rd District.  More info at: http://t.co/mp6QlRchln,20516,1870,2011-01-25 20:57:25,
RepDianaDeGette,Rep. Diana DeGette,28599820,"Member of Congress, Colorado's 1st Congressional District. Chief Deputy Whip & member of Energy and Commerce Committee.",38603,11342,2009-04-03 16:41:06,"Denver, CO"
NancyPelosi,Nancy Pelosi,15764644,"Democratic Leader, focused on strengthening America's middle class and creating jobs; mother, grandmother, dark chocolate connoisseur.",1393996,324,2008-08-07 15:35:02,San Francisco
SenatorCardin,Senator Ben Cardin,109071031,"U.S. Senator for Maryland. Ranking Member, Foreign Relations Committee. https://t.co/H6tSwFVj7t https://t.co/Rwn7M4xbXO",223837,2510,2010-01-27 22:03:53,MD/DC
RepMarkTakano,Mark Takano,1037321378,"Proudly Representing California's 41st District. Member: @VetAffairsDems, @edworkforcedems, @SciCmteDems.",44213,306,2012-12-26 14:58:17,"Riverside, CA"
JuliaBrownley26,Julia Brownley,1243902714,U.S. Representative from California's 26th District.,14605,586,2013-03-05 14:51:28,
grist,grist,7215512,A nonprofit news org for people who want a planet that doesn’t burn and a future that doesn’t suck. 🌍,219422,3055,2007-07-02 23:00:12,"Seattle, WA"
RepDanKildee,Rep. Dan Kildee,1045110018,"Honored to represent Michigan's Fifth Congressional District. Born & raised in Flint. Vice Ranking Member, @FSCDems. Proud husband, father & grandfather.",31827,6315,2012-12-29 15:05:47,Michigan
